ID,con_count,trials.thisRepN,condition_tool,condition_unce,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,mouse.time,response_time
IG16,1.0,24.0,WAIT,HIGU,85.0,120.0,1978.0,1566.0,412.0,1482.0,0.6666666666666666,[3.4500558999989153],3459.3946000004653
IG16,1.0,25.0,WAIT,HIGU,95.0,0.0,2073.0,1566.0,507.0,1577.0,0.6666666666666666,[1.333748499999274],1342.9387999986066
IG16,1.0,26.0,WAIT,HIGU,115.0,0.0,2188.0,1566.0,622.0,1692.0,0.6666666666666666,[3.356981299999461],3366.8727999993134
IG16,1.0,27.0,WAIT,HIGU,92.0,0.0,2280.0,1566.0,714.0,1784.0,1.0,[6.599148000001151],6608.710000000428
IG16,1.0,28.0,WAIT,HIGU,109.0,164.0,2389.0,1730.0,659.0,1729.0,1.0,[2.7498795999999857],2759.1577999992296
IG16,1.0,29.0,WAIT,HIGU,95.0,0.0,2484.0,1730.0,754.0,1824.0,0.6666666666666666,[1.9161172999993141],1925.5383999989135
IG16,1.0,30.0,WAIT,HIGU,76.0,160.0,2560.0,1890.0,670.0,1740.0,0.6666666666666666,[1.1171614000013506],1126.2174000003142
IG16,1.0,31.0,WAIT,HIGU,91.0,0.0,2651.0,1890.0,761.0,1831.0,0.6666666666666666,[1.049618000000919],1059.2812999984017
IG16,1.0,32.0,WAIT,HIGU,102.0,116.0,2753.0,2006.0,747.0,1817.0,0.6666666666666666,[1.666058000000703],1675.3688000007533
IG16,1.0,33.0,WAIT,HIGU,113.0,0.0,2866.0,2006.0,860.0,1930.0,0.6666666666666666,[0.8335294999997132],842.6899000005797
IG16,1.0,34.0,WAIT,HIGU,107.0,0.0,2973.0,2006.0,967.0,2037.0,0.6666666666666666,[1.633929599998737],1642.8174000011059
IG16,1.0,35.0,WAIT,HIGU,70.0,0.0,3043.0,2006.0,1037.0,2107.0,0.6666666666666666,[1.1339510999987397],1143.0536999996984
IG16,1.0,36.0,WAIT,HIGU,71.0,121.0,3114.0,2127.0,987.0,2057.0,0.6666666666666666,[1.569281800000681],1578.517399999313
IG16,1.0,37.0,WAIT,HIGU,100.0,203.0,3214.0,2330.0,884.0,1954.0,0.6666666666666666,[1.1667035999998916],1175.794000000693
IG16,1.0,38.0,WAIT,HIGU,98.0,0.0,3312.0,2330.0,982.0,2052.0,1.0,[1.1601005000011355],1171.5034000007436
IG16,1.0,39.0,WAIT,HIGU,129.0,0.0,3441.0,2330.0,1111.0,2181.0,1.0,[9.482390200000737],9491.856500000693
IG16,1.0,40.0,WAIT,HIGU,114.0,0.0,3555.0,2330.0,1225.0,2295.0,1.0,[1.6504813999999897],1659.792399999802
IG16,1.0,41.0,WAIT,HIGU,103.0,0.0,3658.0,2330.0,1328.0,2398.0,1.0,[6.850704200000109],6859.8120000006165
IG16,1.0,42.0,WAIT,HIGU,127.0,119.0,3785.0,2449.0,1336.0,2406.0,1.0,[2.3812915999988036],2391.6128000000026
IG16,1.0,43.0,WAIT,HIGU,81.0,181.0,3866.0,2630.0,1236.0,2306.0,1.0,[1.4828472999997757],1491.917699999176
IG16,1.0,44.0,WAIT,HIGU,75.0,0.0,3941.0,2630.0,1311.0,2381.0,0.6666666666666666,[1.1996577999998408],1208.7391000004718
IG16,1.0,45.0,WAIT,HIGU,93.0,0.0,4034.0,2630.0,1404.0,2474.0,0.6666666666666666,[8.788395400000809],8797.980299999821
IG16,1.0,46.0,WAIT,HIGU,98.0,0.0,4132.0,2630.0,1502.0,2572.0,1.0,[5.7499437000005855],5758.989200001466
IG16,1.0,47.0,WAIT,HIGU,119.0,126.0,4251.0,2756.0,1495.0,2565.0,1.0,[3.450296700000763],3459.4782000003615
IG16,1.0,48.0,WAIT,HIGU,109.0,0.0,4360.0,2756.0,1604.0,2674.0,0.6666666666666666,[0.8829990000012913],958.6727999994764
IG16,1.0,49.0,WAIT,HIGU,92.0,0.0,4452.0,2756.0,1696.0,2766.0,0.6666666666666666,[2.1004431000001205],2109.5668000016594
IG16,1.0,50.0,WAIT,HIGU,94.0,0.0,4546.0,2756.0,1790.0,2860.0,0.6666666666666666,[1.3835584999997081],1392.982299999916
IG16,1.0,51.0,WAIT,HIGU,85.0,101.0,4631.0,2857.0,1774.0,2844.0,0.6666666666666666,[4.349603399999978],4358.702999999863
IG16,1.0,52.0,WAIT,HIGU,93.0,107.0,4724.0,2964.0,1760.0,2830.0,1.0,[1.6661592000000383],1675.5042000004323
IG16,1.0,53.0,WAIT,HIGU,85.0,185.0,4809.0,3149.0,1660.0,2730.0,0.6666666666666666,[0.7494284999993397],758.9927000007592
IG16,1.0,54.0,WAIT,HIGU,95.0,0.0,4904.0,3149.0,1755.0,2825.0,0.6666666666666666,[1.0997075000013865],1109.0369000012288
IG16,1.0,55.0,WAIT,HIGU,84.0,175.0,4988.0,3324.0,1664.0,2734.0,0.6666666666666666,[7.999641500000507],8009.014899998787
IG16,1.0,56.0,WAIT,HIGU,87.0,0.0,5075.0,3324.0,1751.0,2821.0,0.6666666666666666,[0.8578249000001961],866.9588000011863
IG16,1.0,57.0,WAIT,HIGU,125.0,0.0,5200.0,3324.0,1876.0,2946.0,1.0,[0.9171747000000323],926.1099999984726
IG16,1.0,58.0,WAIT,HIGU,111.0,167.0,5311.0,3491.0,1820.0,2890.0,1.0,[3.599863199999163],3609.398100001272
IG16,1.0,59.0,WAIT,HIGU,124.0,0.0,5435.0,3491.0,1944.0,3014.0,1.0,[6.833547399999588],6842.768799999147
IG16,1.0,60.0,WAIT,HIGU,118.0,0.0,5553.0,3491.0,2062.0,3132.0,1.0,[2.6169370999996318],2626.120799999684
IG16,1.0,61.0,WAIT,HIGU,128.0,0.0,5681.0,3491.0,2190.0,3260.0,1.0,[1.0659843999983423],1075.6147999999812
IG16,1.0,62.0,WAIT,HIGU,112.0,0.0,5793.0,3491.0,2302.0,3372.0,1.0,[0.5310556000003999],541.0749000003561
IG16,1.0,63.0,WAIT,HIGU,86.0,148.0,5879.0,3639.0,2240.0,3310.0,1.0,[0.5996550999989267],609.4042000004556
IG16,1.0,64.0,WAIT,HIGU,111.0,100.0,5990.0,3739.0,2251.0,3321.0,1.0,[0.5168004000006476],526.0558999996865
IG16,1.0,65.0,WAIT,HIGU,76.0,139.0,6066.0,3878.0,2188.0,3258.0,0.6666666666666666,[1.2828093000007357],1292.451299999957
IG16,1.0,66.0,WAIT,HIGU,105.0,181.0,6171.0,4059.0,2112.0,3182.0,1.0,[0.6337816000013845],643.1150000008056
IG16,1.0,67.0,WAIT,HIGU,100.0,0.0,6271.0,4059.0,2212.0,3282.0,1.0,[8.266827100000228],8276.120000000345
IG16,1.0,68.0,WAIT,HIGU,111.0,116.0,6382.0,4175.0,2207.0,3277.0,1.0,[1.4828359999992244],1491.9342999983346
IG16,1.0,69.0,WAIT,HIGU,105.0,155.0,6487.0,4330.0,2157.0,3227.0,1.0,[0.4778958999995666],487.24490000121295
IG16,1.0,70.0,WAIT,HIGU,110.0,0.0,6597.0,4330.0,2267.0,3337.0,1.0,[0.3710506000006717],381.51180000044405
IG16,1.0,71.0,WAIT,HIGU,102.0,0.0,6699.0,4330.0,2369.0,3439.0,1.0,[1.2827068000005966],1292.2908999992069
IG16,1.0,72.0,WAIT,HIGU,102.0,121.0,6801.0,4451.0,2350.0,3420.0,1.0,[1.233408000000054],1242.6524000002537
IG16,1.0,73.0,WAIT,HIGU,128.0,120.0,6929.0,4571.0,2358.0,3428.0,1.0,[1.5338097999992897],1542.9417000013636
IG16,1.0,74.0,WAIT,HIGU,101.0,0.0,7030.0,4571.0,2459.0,3529.0,1.0,[0.5165432000012515],525.5549000012688
IG16,1.0,75.0,WAIT,HIGU,82.0,139.0,7112.0,4710.0,2402.0,3472.0,1.0,[0.6502310999985639],659.4431000010809
IG16,1.0,76.0,WAIT,HIGU,129.0,0.0,7241.0,4710.0,2531.0,3601.0,1.0,[0.6162298999988707],625.8273000001209
IG16,1.0,77.0,WAIT,HIGU,110.0,0.0,7351.0,4710.0,2641.0,3711.0,1.0,[0.7488744999991468],758.6600000011967
IG16,1.0,78.0,WAIT,HIGU,116.0,218.0,7467.0,4928.0,2539.0,3609.0,1.0,[1.7834449999991193],1792.7307999997865
IG16,1.0,79.0,WAIT,HIGU,120.0,102.0,7587.0,5030.0,2557.0,3627.0,1.0,[0.4667167999996309],475.97710000083316
IG16,1.0,80.0,WAIT,HIGU,97.0,0.0,7684.0,5030.0,2654.0,3724.0,1.0,[0.4828453999998601],492.114499998861
IG16,1.0,81.0,WAIT,HIGU,85.0,0.0,7769.0,5030.0,2739.0,3809.0,1.0,[2.030338300000949],2040.7548000003444
IG16,1.0,82.0,WAIT,HIGU,112.0,0.0,7881.0,5030.0,2851.0,3921.0,1.0,[4.415946700000859],4425.294700000435
IG16,1.0,83.0,WAIT,HIGU,97.0,114.0,7978.0,5144.0,2834.0,3904.0,1.0,[0.9167127000000619],926.3969000003999
IG16,1.0,84.0,WAIT,HIGU,106.0,106.0,8084.0,5250.0,2834.0,3904.0,1.0,[7.150396099999853],7159.60379999876
IG16,1.0,85.0,WAIT,HIGU,101.0,0.0,8185.0,5250.0,2935.0,4005.0,1.0,[0.7829175999995641],792.114699999569
IG16,1.0,86.0,WAIT,HIGU,126.0,240.0,8311.0,5490.0,2821.0,3891.0,1.0,[0.7515456000000995],760.8867000000319
IG16,1.0,87.0,WAIT,HIGU,124.0,138.0,8435.0,5628.0,2807.0,3877.0,1.0,[0.34899249999944004],358.81589999923017
IG16,1.0,88.0,WAIT,HIGU,125.0,102.0,8560.0,5730.0,2830.0,3900.0,1.0,[3.992013600000064],4001.1762999984203
IG16,1.0,89.0,WAIT,HIGU,127.0,0.0,8687.0,5730.0,2957.0,4027.0,1.0,[0.46665109999958077],475.7528000008315
IG16,1.0,90.0,WAIT,HIGU,105.0,0.0,8792.0,5730.0,3062.0,4132.0,1.0,[0.5089686000010261],520.0535000003874
IG16,1.0,91.0,WAIT,HIGU,116.0,0.0,8908.0,5730.0,3178.0,4248.0,1.0,[4.2432387999997445],4252.647300001583
IG16,1.0,92.0,WAIT,HIGU,126.0,123.0,9034.0,5853.0,3181.0,4251.0,1.0,[1.257924900000944],1266.7019000002183
IG16,1.0,93.0,WAIT,HIGU,124.0,149.0,9158.0,6002.0,3156.0,4226.0,1.0,[1.0053814000002603],1014.8797999990638
IG16,1.0,94.0,WAIT,HIGU,113.0,106.0,9271.0,6108.0,3163.0,4233.0,1.0,[0.5994444000007206],608.9451999998419
IG16,1.0,95.0,WAIT,HIGU,104.0,0.0,9375.0,6108.0,3267.0,4337.0,1.0,[0.6159499999994296],625.6365000010701
IG16,1.0,96.0,WAIT,HIGU,87.0,216.0,9462.0,6324.0,3138.0,4208.0,1.0,[0.29981389999920793],308.939299999387
IG16,1.0,97.0,WAIT,HIGU,102.0,0.0,9564.0,6324.0,3240.0,4310.0,1.0,[5.0505815999986226],5059.73020000034
IG16,1.0,98.0,WAIT,HIGU,96.0,106.0,9660.0,6430.0,3230.0,4300.0,1.0,[2.5169720000012603],2526.335799999535
IG16,1.0,99.0,WAIT,HIGU,127.0,0.0,9787.0,6430.0,3357.0,4427.0,1.0,[0.8163929000002099],825.8242000010796
IG16,2.0,0.0,WAIT,LOWU,111.0,0.0,111.0,0.0,111.0,4538.0,0.6923076923076923,[3.6878873000005115],3700.140200000489
IG16,2.0,1.0,WAIT,LOWU,33.0,0.0,144.0,0.0,144.0,4571.0,0.0,[3.4825055000001157],3491.4919000002556
IG16,2.0,2.0,WAIT,LOWU,64.0,0.0,208.0,0.0,208.0,4635.0,0.1538461538461538,[0.5824118000000453],591.8277000002563
IG16,2.0,3.0,WAIT,LOWU,80.0,167.0,288.0,0.0,288.0,4715.0,1.0,[0.46653710000100546],475.72999999974854
IG16,2.0,4.0,WAIT,LOWU,118.0,167.0,406.0,0.0,406.0,4833.0,0.6923076923076923,[0.5486048000002484],558.6751999999397
IG16,2.0,5.0,WAIT,LOWU,57.0,36.0,463.0,0.0,463.0,4890.0,0.0,[0.5661127999992459],575.4371999991126
IG16,2.0,6.0,WAIT,LOWU,46.0,0.0,509.0,0.0,509.0,4936.0,0.1538461538461538,[0.5813994000000093],591.5356000002939
IG16,2.0,7.0,WAIT,LOWU,119.0,138.0,628.0,0.0,628.0,5055.0,1.0,[1.1337626999993518],1142.8286999999546
IG16,2.0,8.0,WAIT,LOWU,94.0,270.0,722.0,0.0,722.0,5149.0,1.0,[0.5481694000009156],557.3189999994356
IG16,2.0,9.0,WAIT,LOWU,72.0,157.0,794.0,0.0,794.0,5221.0,0.6923076923076923,[0.7573222999999416],766.7504999989178
IG16,2.0,10.0,WAIT,LOWU,55.0,0.0,849.0,0.0,849.0,5276.0,0.0,[1.7665200000010373],1776.1767000011168
IG16,2.0,11.0,WAIT,LOWU,50.0,0.0,899.0,0.0,899.0,5326.0,0.1538461538461538,[0.41677049999998417],426.1917999992147
IG16,2.0,12.0,WAIT,LOWU,75.0,0.0,974.0,0.0,974.0,5401.0,0.6923076923076923,[1.1635050000004412],1175.318100000266
IG16,2.0,13.0,WAIT,LOWU,127.0,0.0,1101.0,0.0,1101.0,5528.0,1.0,[1.0326531000009709],1042.3347999986727
IG16,2.0,14.0,WAIT,LOWU,124.0,0.0,1225.0,0.0,1225.0,5652.0,1.0,[0.9658563999983016],975.5243999988306
IG16,2.0,15.0,WAIT,LOWU,82.0,0.0,1307.0,0.0,1307.0,5734.0,0.6923076923076923,[1.9648248000012245],1974.5614999991376
IG16,2.0,16.0,WAIT,LOWU,102.0,173.0,1409.0,0.0,1409.0,5836.0,1.0,[0.698283800000354],708.4644000006374
IG16,2.0,17.0,WAIT,LOWU,117.0,0.0,1526.0,0.0,1526.0,5953.0,1.0,[0.848332900000969],858.342299999902
IG16,2.0,18.0,WAIT,LOWU,111.0,152.0,1637.0,0.0,1637.0,6064.0,1.0,[0.37420149999888963],383.76210000016727
IG16,2.0,19.0,WAIT,LOWU,88.0,287.0,1725.0,0.0,1725.0,6152.0,0.6923076923076923,[2.7827300999997533],2792.2531000005547
IG16,2.0,20.0,WAIT,LOWU,118.0,0.0,1843.0,0.0,1843.0,6270.0,1.0,[1.398898100000224],1408.7325999990571
IG16,2.0,21.0,WAIT,LOWU,108.0,0.0,1951.0,0.0,1951.0,6378.0,1.0,[3.1152947999999014],3124.910200000042
IG16,2.0,22.0,WAIT,LOWU,84.0,0.0,2035.0,0.0,2035.0,6462.0,1.0,[1.149603300000308],1159.4197999984026
IG16,2.0,23.0,WAIT,LOWU,86.0,189.0,2121.0,0.0,2121.0,6548.0,0.6923076923076923,[0.6022957999994105],612.3478000012692
IG16,2.0,24.0,WAIT,LOWU,71.0,0.0,2192.0,0.0,2192.0,6619.0,0.6923076923076923,[0.582397399999536],591.8354000004474
IG16,2.0,25.0,WAIT,LOWU,82.0,114.0,2274.0,0.0,2274.0,6701.0,1.0,[0.5503155999995215],559.7262999999803
IG16,2.0,26.0,WAIT,LOWU,123.0,131.0,2397.0,0.0,2397.0,6824.0,1.0,[0.47886859999925946],490.826400000602
IG16,2.0,27.0,WAIT,LOWU,130.0,146.0,2527.0,0.0,2527.0,6954.0,1.0,[0.614599200000157],624.6128000002354
IG16,2.0,28.0,WAIT,LOWU,118.0,0.0,2645.0,0.0,2645.0,7072.0,1.0,[1.266167800000403],1275.5955000012182
IG16,2.0,29.0,WAIT,LOWU,110.0,0.0,2755.0,0.0,2755.0,7182.0,1.0,[0.7654585999989649],775.2846999990288
IG16,2.0,30.0,WAIT,LOWU,104.0,0.0,2859.0,0.0,2859.0,7286.0,1.0,[1.1667835999996896],1176.2745999984909
IG16,2.0,31.0,WAIT,LOWU,96.0,271.0,2955.0,0.0,2955.0,7382.0,1.0,[1.047262399999454],1058.0454000008758
IG16,2.0,32.0,WAIT,LOWU,98.0,0.0,3053.0,0.0,3053.0,7480.0,0.6923076923076923,[0.6823338999984117],691.3863999999594
IG16,2.0,33.0,WAIT,LOWU,99.0,0.0,3152.0,0.0,3152.0,7579.0,0.6923076923076923,[1.2842314999998052],1293.138299999293
IG16,2.0,34.0,WAIT,LOWU,39.0,0.0,3191.0,0.0,3191.0,7618.0,0.0,[1.4158249000010983],1426.2087000007741
IG16,2.0,35.0,WAIT,LOWU,57.0,27.0,3248.0,0.0,3248.0,7675.0,0.1538461538461538,[0.3331137999994098],342.711700001033
IG16,2.0,36.0,WAIT,LOWU,77.0,0.0,3325.0,0.0,3325.0,7752.0,0.6923076923076923,[1.4174960999989707],1426.238199999556
IG16,2.0,37.0,WAIT,LOWU,126.0,238.0,3451.0,0.0,3451.0,7878.0,1.0,[1.1832811000003858],1192.7307999995537
IG16,2.0,38.0,WAIT,LOWU,127.0,0.0,3578.0,0.0,3578.0,8005.0,1.0,[0.5995315999989543],608.8190000010654
IG16,2.0,39.0,WAIT,LOWU,115.0,283.0,3693.0,0.0,3693.0,8120.0,1.0,[0.8012870999991719],811.3463999999221
IG16,2.0,40.0,WAIT,LOWU,102.0,123.0,3795.0,0.0,3795.0,8222.0,1.0,[0.8329615000002377],842.1282000017818
IG16,2.0,41.0,WAIT,LOWU,125.0,124.0,3920.0,0.0,3920.0,8347.0,1.0,[1.3334594999996625],1342.6204999994952
IG16,2.0,42.0,WAIT,LOWU,119.0,0.0,4039.0,0.0,4039.0,8466.0,1.0,[0.8836131999996724],892.9043999994174
IG16,2.0,43.0,WAIT,LOWU,99.0,214.0,4138.0,0.0,4138.0,8565.0,0.6923076923076923,[2.0153059999993275],2024.984600000549
IG16,2.0,44.0,WAIT,LOWU,130.0,0.0,4268.0,0.0,4268.0,8695.0,1.0,[1.000750600000174],1009.5025000011083
IG16,2.0,45.0,WAIT,LOWU,109.0,0.0,4377.0,0.0,4377.0,8804.0,1.0,[0.8321632000006502],841.5946999993175
IG16,2.0,46.0,WAIT,LOWU,82.0,135.0,4459.0,0.0,4459.0,8886.0,1.0,[0.8825689000004786],892.1447000012267
IG16,2.0,47.0,WAIT,LOWU,103.0,0.0,4562.0,0.0,4562.0,8989.0,1.0,[0.4152492000011989],424.85020000115037
IG16,2.0,48.0,WAIT,LOWU,109.0,235.0,4671.0,0.0,4671.0,9098.0,1.0,[0.4144856000002619],424.14450000063516
IG16,2.0,49.0,WAIT,LOWU,106.0,0.0,4777.0,0.0,4777.0,9204.0,1.0,[0.5178436999995029],526.6226999992505
IG16,2.0,50.0,WAIT,LOWU,98.0,342.0,4875.0,0.0,4875.0,9302.0,1.0,[0.4824604999994335],492.2428999999538
IG16,2.0,51.0,WAIT,LOWU,96.0,114.0,4971.0,0.0,4971.0,9398.0,1.0,[0.47415410000030533],484.98280000058
IG16,2.0,52.0,WAIT,LOWU,91.0,150.0,5062.0,0.0,5062.0,9489.0,0.6923076923076923,[2.6821335999993607],2691.4876999999397
IG16,2.0,53.0,WAIT,LOWU,120.0,105.0,5182.0,0.0,5182.0,9609.0,1.0,[0.5748253000001569],583.8825000009965
IG16,2.0,54.0,WAIT,LOWU,109.0,177.0,5291.0,0.0,5291.0,9718.0,1.0,[0.5661939999990864],575.5690999992657
IG16,2.0,55.0,WAIT,LOWU,124.0,162.0,5415.0,0.0,5415.0,9842.0,1.0,[0.3815364000001864],391.366699999664
IG16,2.0,56.0,WAIT,LOWU,99.0,0.0,5514.0,0.0,5514.0,9941.0,1.0,[0.36479420000068785],375.0576999990735
IG16,2.0,57.0,WAIT,LOWU,89.0,0.0,5603.0,0.0,5603.0,10030.0,1.0,[0.6318506999996316],641.5440999988932
IG16,2.0,58.0,WAIT,LOWU,114.0,0.0,5717.0,0.0,5717.0,10144.0,1.0,[1.498904299998685],1508.6157000001986
IG16,2.0,59.0,WAIT,LOWU,128.0,0.0,5845.0,0.0,5845.0,10272.0,1.0,[0.5652327999996487],575.6764999986626
IG16,2.0,60.0,WAIT,LOWU,123.0,0.0,5968.0,0.0,5968.0,10395.0,1.0,[2.7666699000001245],2776.88689999911
IG16,2.0,61.0,WAIT,LOWU,108.0,182.0,6076.0,0.0,6076.0,10503.0,1.0,[0.9309413999999379],940.1284000012092
IG16,2.0,62.0,WAIT,LOWU,81.0,218.0,6157.0,0.0,6157.0,10584.0,1.0,[0.8155874000003678],825.1869000017177
IG16,2.0,63.0,WAIT,LOWU,119.0,0.0,6276.0,0.0,6276.0,10703.0,1.0,[1.615520800000013],1625.0407999996096
IG16,2.0,64.0,WAIT,LOWU,40.0,0.0,6316.0,0.0,6316.0,10743.0,0.0,[1.4492391000003408],1458.8518000000622
IG16,2.0,65.0,WAIT,LOWU,67.0,43.0,6383.0,0.0,6383.0,10810.0,0.1538461538461538,[0.2985609999996086],308.4570999999996
IG16,2.0,66.0,WAIT,LOWU,91.0,0.0,6474.0,0.0,6474.0,10901.0,1.0,[0.33368500000142376],342.97540000104345
IG16,2.0,67.0,WAIT,LOWU,97.0,271.0,6571.0,0.0,6571.0,10998.0,1.0,[0.6485969000004843],658.0522000005003
IG16,2.0,68.0,WAIT,LOWU,107.0,128.0,6678.0,0.0,6678.0,11105.0,1.0,[0.7334013999989111],743.2497000009753
IG16,2.0,69.0,WAIT,LOWU,114.0,0.0,6792.0,0.0,6792.0,11219.0,1.0,[0.4792256000000634],490.8306999988854
IG16,2.0,70.0,WAIT,LOWU,126.0,0.0,6918.0,0.0,6918.0,11345.0,1.0,[0.6819112000011955],691.6310999987181
IG16,2.0,71.0,WAIT,LOWU,128.0,0.0,7046.0,0.0,7046.0,11473.0,1.0,[0.36726869999984046],376.4852000004612
IG16,2.0,72.0,WAIT,LOWU,129.0,101.0,7175.0,0.0,7175.0,11602.0,1.0,[0.41707339999993565],426.30580000183545
IG16,2.0,73.0,WAIT,LOWU,84.0,171.0,7259.0,0.0,7259.0,11686.0,1.0,[0.3664826999993238],375.8214999998454
IG16,2.0,74.0,WAIT,LOWU,123.0,104.0,7382.0,0.0,7382.0,11809.0,1.0,[0.9430522999991808],953.9501000000164
IG16,2.0,75.0,WAIT,LOWU,85.0,0.0,7467.0,0.0,7467.0,11894.0,1.0,[1.3668674000000465],1377.6612999991048
IG16,2.0,76.0,WAIT,LOWU,108.0,0.0,7575.0,0.0,7575.0,12002.0,1.0,[0.7492222000000766],758.6097000003792
IG16,2.0,77.0,WAIT,LOWU,100.0,0.0,7675.0,0.0,7675.0,12102.0,1.0,[0.38294739999946614],392.2256000004709
IG16,2.0,78.0,WAIT,LOWU,130.0,306.0,7805.0,0.0,7805.0,12232.0,1.0,[0.5146142000012333],524.9120999998413
IG16,2.0,79.0,WAIT,LOWU,125.0,0.0,7930.0,0.0,7930.0,12357.0,1.0,[0.33348519999890414],342.9350999991875
IG16,2.0,80.0,WAIT,LOWU,126.0,0.0,8056.0,0.0,8056.0,12483.0,1.0,[0.45927450000090175],468.79260000051
IG16,2.0,81.0,WAIT,LOWU,124.0,208.0,8180.0,0.0,8180.0,12607.0,1.0,[0.31889739999860467],328.0095999997575
IG16,2.0,82.0,WAIT,LOWU,95.0,111.0,8275.0,0.0,8275.0,12702.0,1.0,[0.5149849999997969],524.6847999987658
IG16,2.0,83.0,WAIT,LOWU,90.0,0.0,8365.0,0.0,8365.0,12792.0,1.0,[0.28356259999964095],292.89030000101775
IG16,2.0,84.0,WAIT,LOWU,120.0,137.0,8485.0,0.0,8485.0,12912.0,1.0,[0.4984981000015978],508.210600001039
IG16,2.0,85.0,WAIT,LOWU,91.0,113.0,8576.0,0.0,8576.0,13003.0,1.0,[0.3143521000001783],323.7396000002045
IG16,2.0,86.0,WAIT,LOWU,102.0,214.0,8678.0,0.0,8678.0,13105.0,1.0,[1.181888600000093],1191.716399998637
IG16,2.0,87.0,WAIT,LOWU,120.0,0.0,8798.0,0.0,8798.0,13225.0,1.0,[0.34606499999972584],357.7535999994725
IG16,2.0,88.0,WAIT,LOWU,85.0,0.0,8883.0,0.0,8883.0,13310.0,1.0,[1.8166020999997272],1825.7742000005674
IG16,2.0,89.0,WAIT,LOWU,130.0,105.0,9013.0,0.0,9013.0,13440.0,1.0,[0.4821723999993992],491.694299998926
IG16,2.0,90.0,WAIT,LOWU,129.0,0.0,9142.0,0.0,9142.0,13569.0,1.0,[0.4455080999996426],454.77180000115186
IG16,2.0,91.0,WAIT,LOWU,113.0,331.0,9255.0,0.0,9255.0,13682.0,1.0,[0.36474790000102075],374.9819000004791
IG16,2.0,92.0,WAIT,LOWU,120.0,0.0,9375.0,0.0,9375.0,13802.0,1.0,[0.6169595999999729],626.0354000006337
IG16,2.0,93.0,WAIT,LOWU,125.0,181.0,9500.0,0.0,9500.0,13927.0,1.0,[0.7168854999999894],725.944300000323
IG16,2.0,94.0,WAIT,LOWU,125.0,286.0,9625.0,0.0,9625.0,14052.0,1.0,[0.4001054000000295],409.2683000017423
IG16,2.0,95.0,WAIT,LOWU,87.0,0.0,9712.0,0.0,9712.0,14139.0,1.0,[0.4651929999999993],474.98319999990053
IG16,2.0,96.0,WAIT,LOWU,116.0,0.0,9828.0,0.0,9828.0,14255.0,1.0,[0.36509920000025886],374.79790000012144
IG16,2.0,97.0,WAIT,LOWU,84.0,0.0,9912.0,0.0,9912.0,14339.0,1.0,[0.5325503000003664],542.1677000012714
IG16,2.0,98.0,WAIT,LOWU,126.0,163.0,10038.0,0.0,10038.0,14465.0,1.0,[1.1973949000002904],1207.5337000004947
IG16,2.0,99.0,WAIT,LOWU,94.0,162.0,10132.0,0.0,10132.0,14559.0,1.0,[0.8818095999995421],891.064800000051
IG16,3.0,0.0,NAIT,HIGU,42.0,0.0,42.0,0.0,42.0,14601.0,0.6666666666666666,[4.259391899999173],4271.366799999727
IG16,3.0,1.0,NAIT,HIGU,116.0,219.0,158.0,219.0,-61.0,14498.0,0.0,[0.3315740999987611],340.5591000006534
IG16,3.0,2.0,NAIT,HIGU,104.0,0.0,262.0,219.0,43.0,14602.0,0.0,[0.8834920999997848],892.3405999997631
IG16,3.0,3.0,NAIT,HIGU,38.0,33.0,300.0,252.0,48.0,14607.0,0.6666666666666666,[0.8171242999997048],825.961300001014
IG16,3.0,4.0,NAIT,HIGU,51.0,58.0,351.0,310.0,41.0,14600.0,0.3333333333333333,[0.6843169999992824],693.1045000001322
IG16,3.0,5.0,NAIT,HIGU,56.0,63.0,407.0,373.0,34.0,14593.0,0.3333333333333333,[0.4830777000006492],492.87349999928847
IG16,3.0,6.0,NAIT,HIGU,118.0,0.0,525.0,373.0,152.0,14711.0,1.0,[0.4496856999994634],458.7565000001341
IG16,3.0,7.0,NAIT,HIGU,101.0,0.0,626.0,373.0,253.0,14812.0,1.0,[0.5333851000013965],542.5802999997977
IG16,3.0,8.0,NAIT,HIGU,35.0,0.0,661.0,373.0,288.0,14847.0,0.6666666666666666,[0.649124399998982],659.1009000004269
IG16,3.0,9.0,NAIT,HIGU,77.0,111.0,738.0,484.0,254.0,14813.0,0.0,[1.230611199998748],1240.0201999989804
IG16,3.0,10.0,NAIT,HIGU,96.0,180.0,834.0,664.0,170.0,14729.0,1.0,[0.5325763999990158],541.9958000001498
IG16,3.0,11.0,NAIT,HIGU,76.0,312.0,910.0,976.0,-66.0,14493.0,0.0,[0.749581500000204],759.0961000004318
IG16,3.0,12.0,NAIT,HIGU,124.0,147.0,1034.0,1123.0,-89.0,14470.0,1.0,[4.033863000000565],4043.096800000174
IG16,3.0,13.0,NAIT,HIGU,60.0,0.0,1094.0,1123.0,-29.0,14530.0,0.6666666666666666,[0.599513899998783],608.6338000006508
IG16,3.0,14.0,NAIT,HIGU,34.0,37.0,1128.0,1160.0,-32.0,14527.0,0.6666666666666666,[0.349362499999188],359.0594000017736
IG16,3.0,15.0,NAIT,HIGU,60.0,31.0,1188.0,1191.0,-3.0,14556.0,0.6666666666666666,[0.33177440000145],341.529799999902
